clearingEventId,organisationName,buyVolumeInMWh,sellVolumeInMWh,eventStartTime,eventEndTime,ptuStartTime,ptuEndTime,buyVolumeInMW,sellVolumeInMW,eventDurationHours,ptuDurationMinutes
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:30:00+00:00,2021-11-30 13:45:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:30:00+00:00,2021-11-30 13:45:00+00:00,30.7,30.7,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:30:00+00:00,2021-11-30 13:45:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:15:00+00:00,2021-11-30 13:30:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:15:00+00:00,2021-11-30 13:30:00+00:00,0.0,0.0,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:15:00+00:00,2021-11-30 13:30:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:15:00+00:00,2021-11-30 13:30:00+00:00,30.7,30.7,12.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:00:00+00:00,2021-11-30 13:15:00+00:00,30.7,30.7,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:00:00+00:00,2021-11-30 13:15:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:00:00+00:00,2021-11-30 13:15:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 13:00:00+00:00,2021-11-30 13:15:00+00:00,0.0,0.0,12.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:45:00+00:00,2021-11-30 13:00:00+00:00,33.0,33.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:45:00+00:00,2021-11-30 13:00:00+00:00,0.0,0.0,14.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:45:00+00:00,2021-11-30 13:00:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:45:00+00:00,2021-11-30 13:00:00+00:00,0.0,0.0,13.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:30:00+00:00,2021-11-30 12:45:00+00:00,33.0,33.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:30:00+00:00,2021-11-30 12:45:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:30:00+00:00,2021-11-30 12:45:00+00:00,0.0,0.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:30:00+00:00,2021-11-30 12:45:00+00:00,0.0,0.0,14.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:15:00+00:00,2021-11-30 12:30:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:15:00+00:00,2021-11-30 12:30:00+00:00,33.0,33.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:15:00+00:00,2021-11-30 12:30:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:15:00+00:00,2021-11-30 12:30:00+00:00,0.0,0.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:00:00+00:00,2021-11-30 12:15:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:00:00+00:00,2021-11-30 12:15:00+00:00,33.0,33.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:00:00+00:00,2021-11-30 12:15:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 12:00:00+00:00,2021-11-30 12:15:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:45:00+00:00,2021-11-30 12:00:00+00:00,0.0,0.0,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:45:00+00:00,2021-11-30 12:00:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:45:00+00:00,2021-11-30 12:00:00+00:00,34.1,34.1,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:45:00+00:00,2021-11-30 12:00:00+00:00,0.0,0.0,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:30:00+00:00,2021-11-30 11:45:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:30:00+00:00,2021-11-30 11:45:00+00:00,0.0,0.0,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:30:00+00:00,2021-11-30 11:45:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:30:00+00:00,2021-11-30 11:45:00+00:00,34.1,34.1,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:15:00+00:00,2021-11-30 11:30:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:15:00+00:00,2021-11-30 11:30:00+00:00,34.1,34.1,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:15:00+00:00,2021-11-30 11:30:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:15:00+00:00,2021-11-30 11:30:00+00:00,0.0,0.0,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:00:00+00:00,2021-11-30 11:15:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:00:00+00:00,2021-11-30 11:15:00+00:00,34.1,34.1,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:00:00+00:00,2021-11-30 11:15:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 11:00:00+00:00,2021-11-30 11:15:00+00:00,0.0,0.0,13.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:45:00+00:00,2021-11-30 11:00:00+00:00,34.5,34.5,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:45:00+00:00,2021-11-30 11:00:00+00:00,0.0,0.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:45:00+00:00,2021-11-30 11:00:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:45:00+00:00,2021-11-30 11:00:00+00:00,0.0,0.0,13.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:30:00+00:00,2021-11-30 10:45:00+00:00,34.5,34.5,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:30:00+00:00,2021-11-30 10:45:00+00:00,0.0,0.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:30:00+00:00,2021-11-30 10:45:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:30:00+00:00,2021-11-30 10:45:00+00:00,0.0,0.0,13.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:15:00+00:00,2021-11-30 10:30:00+00:00,34.5,34.5,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:15:00+00:00,2021-11-30 10:30:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:15:00+00:00,2021-11-30 10:30:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:15:00+00:00,2021-11-30 10:30:00+00:00,0.0,0.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:00:00+00:00,2021-11-30 10:15:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:00:00+00:00,2021-11-30 10:15:00+00:00,34.5,34.5,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:00:00+00:00,2021-11-30 10:15:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 10:00:00+00:00,2021-11-30 10:15:00+00:00,0.0,0.0,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:45:00+00:00,2021-11-30 10:00:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:45:00+00:00,2021-11-30 10:00:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:45:00+00:00,2021-11-30 10:00:00+00:00,34.5,34.5,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:30:00+00:00,2021-11-30 09:45:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:30:00+00:00,2021-11-30 09:45:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:30:00+00:00,2021-11-30 09:45:00+00:00,34.5,34.5,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:15:00+00:00,2021-11-30 09:30:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:15:00+00:00,2021-11-30 09:30:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:15:00+00:00,2021-11-30 09:30:00+00:00,34.5,34.5,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:00:00+00:00,2021-11-30 09:15:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:00:00+00:00,2021-11-30 09:15:00+00:00,34.5,34.5,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 09:00:00+00:00,2021-11-30 09:15:00+00:00,0.0,0.0,14.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:45:00+00:00,2021-11-30 09:00:00+00:00,0.0,0.0,12.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:45:00+00:00,2021-11-30 09:00:00+00:00,34.5,34.5,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:45:00+00:00,2021-11-30 09:00:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:45:00+00:00,2021-11-30 09:00:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:30:00+00:00,2021-11-30 08:45:00+00:00,0.0,0.0,12.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:30:00+00:00,2021-11-30 08:45:00+00:00,34.5,34.5,12.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:30:00+00:00,2021-11-30 08:45:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:30:00+00:00,2021-11-30 08:45:00+00:00,0.0,0.0,13.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:15:00+00:00,2021-11-30 08:30:00+00:00,0.0,0.0,12.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:15:00+00:00,2021-11-30 08:30:00+00:00,34.5,34.5,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:15:00+00:00,2021-11-30 08:30:00+00:00,0.0,0.0,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:15:00+00:00,2021-11-30 08:30:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:00:00+00:00,2021-11-30 08:15:00+00:00,0.0,0.0,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:00:00+00:00,2021-11-30 08:15:00+00:00,0.0,0.0,14.0,15.0
import-8c3522c6-b29c-4bbb-8519-e36c45e9fda1,TenneT,307.2,307.2,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:00:00+00:00,2021-11-30 08:15:00+00:00,34.5,34.5,12.0,15.0
import-307a5cd9-4602-48e3-a767-f33bb9809bf7,TenneT,34.5,34.5,2021-11-30 08:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 08:00:00+00:00,2021-11-30 08:15:00+00:00,0.0,0.0,12.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:45:00+00:00,2021-11-30 08:00:00+00:00,34.5,34.5,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:45:00+00:00,2021-11-30 08:00:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:30:00+00:00,2021-11-30 07:45:00+00:00,34.5,34.5,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:30:00+00:00,2021-11-30 07:45:00+00:00,0.0,0.0,14.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:15:00+00:00,2021-11-30 07:30:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:15:00+00:00,2021-11-30 07:30:00+00:00,34.5,34.5,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:00:00+00:00,2021-11-30 07:15:00+00:00,0.0,0.0,14.0,15.0
import-4db4c589-4208-47af-a467-371e8aac830b,TenneT,34.5,34.5,2021-11-30 07:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 07:00:00+00:00,2021-11-30 07:15:00+00:00,34.5,34.5,13.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 06:45:00+00:00,2021-11-30 07:00:00+00:00,34.5,34.5,14.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 06:30:00+00:00,2021-11-30 06:45:00+00:00,34.5,34.5,14.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 06:15:00+00:00,2021-11-30 06:30:00+00:00,34.5,34.5,14.0,15.0
import-c7cd0e51-6922-4a8b-868b-c881f9139f69,TenneT,34.5,34.5,2021-11-30 06:00:00+00:00,2021-11-30 20:00:00+00:00,2021-11-30 06:00:00+00:00,2021-11-30 06:15:00+00:00,34.5,34.5,14.0,15.0
import-7ee55bc2-6f74-4f3e-89ea-99ae0131ad42,Liander,2.2,2.2,2021-11-25 12:00:00+00:00,2021-11-25 13:00:00+00:00,2021-11-25 12:45:00+00:00,2021-11-25 13:00:00+00:00,2.2,2.2,1.0,15.0
import-7ee55bc2-6f74-4f3e-89ea-99ae0131ad42,Liander,2.2,2.2,2021-11-25 12:00:00+00:00,2021-11-25 13:00:00+00:00,2021-11-25 12:30:00+00:00,2021-11-25 12:45:00+00:00,2.2,2.2,1.0,15.0
import-7ee55bc2-6f74-4f3e-89ea-99ae0131ad42,Liander,2.2,2.2,2021-11-25 12:00:00+00:00,2021-11-25 13:00:00+00:00,2021-11-25 12:15:00+00:00,2021-11-25 12:30:00+00:00,2.2,2.2,1.0,15.0
import-7ee55bc2-6f74-4f3e-89ea-99ae0131ad42,Liander,2.2,2.2,2021-11-25 12:00:00+00:00,2021-11-25 13:00:00+00:00,2021-11-25 12:00:00+00:00,2021-11-25 12:15:00+00:00,2.2,2.2,1.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 20:45:00+00:00,2021-11-24 21:00:00+00:00,0.0,0.0,16.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 20:30:00+00:00,2021-11-24 20:45:00+00:00,0.0,0.0,16.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 20:15:00+00:00,2021-11-24 20:30:00+00:00,0.0,0.0,16.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 20:00:00+00:00,2021-11-24 20:15:00+00:00,0.0,0.0,16.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 19:45:00+00:00,2021-11-24 20:00:00+00:00,250.0,250.0,16.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 19:30:00+00:00,2021-11-24 19:45:00+00:00,250.0,250.0,16.0,15.0
import-4c1ec46b-966e-4175-aae4-8d3b1b6ebf23,TenneT,4034.6,4034.6,2021-11-24 05:00:00+00:00,2021-11-24 21:00:00+00:00,2021-11-24 19:15:00+00:00,2021-11-24 19:30:00+00:00,250.0,250.0,16.0,15.0
